Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,HourlyRate,EnvironmentSatisfaction,Gender,JobSatisfaction,OverTime,PercentSalaryHike,WorkLifeBalance,MonthlyIncome,TrainingTimesLastYear,NumCompaniesWorked,MaritalStatus,PerformanceRating,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole
41.0,No,2,Research & Development,2,3,Medical,68,3,1,3,No,14,4,4865.5,3.0,2,0,3.0,8,8.0,1
40.0,No,2,Research & Development,4,2,Life Sciences,57,3,1,2,No,12,2,2387.0,3.0,1,1,4.0,9,4.0,7
26.0,No,0,Research & Development,3,3,Life Sciences,41,3,1,3,No,18,3,2570.0,5.0,1,1,4.0,1,1.0,0
45.0,No,0,Research & Development,28,4,Technical Degree,88,4,1,4,No,11,4,4447.0,5.0,0,1,3.0,7,7.0,5
37.115262321144684,No,2,Research & Development,16,3,Life Sciences,91,4,1,2,No,19,1,2660.0,3.0,1,2,3.0,11,2.0,8
18.0,No,0,Research & Development,15,2,Life Sciences,50,1,1,3,No,16,2,1904.0,0.0,1,0,3.0,4,0.0,2
37.115262321144684,Yes,2,Research & Development,5,2,Life Sciences,95,1,1,1,No,17,1,4865.5,3.0,6,0,3.0,5,0.0,0
26.0,Yes,2,Sales,1,1,Technical Degree,100,3,1,1,No,21,4,2061.0,5.0,0,2,4.0,1,1.0,0
26.0,Yes,2,Research & Development,10,4,Life Sciences,96,3,1,3,Yes,11,3,2293.0,3.0,1,2,3.0,6,1.0,4
37.115262321144684,No,1,Research & Development,7,2,Medical,54,3,1,4,No,15,3,14411.0,2.0,1,1,3.0,21,5.0,9
27.0,No,1,Research & Development,15,2,Life Sciences,92,3,1,4,Yes,14,3,2580.0,3.0,0,0,3.0,12,4.0,10
33.0,No,2,Sales,4,3,Life Sciences,64,3,1,4,Yes,13,3,5487.0,2.0,2,1,3.0,9,9.0,3
44.0,Yes,2,Research & Development,9,3,Medical,41,1,1,1,No,22,4,4865.5,5.0,7,2,3.0,10,2.0,4
26.0,Yes,2,Research & Development,9,3,Medical,79,4,1,3,Yes,17,2,5828.0,0.0,0,1,3.0,2,2.0,0
50.0,No,2,Research & Development,4,3,Technical Degree,91,4,1,1,No,13,3,3221.0,3.0,1,0,3.0,1,1.0,0
41.0,No,2,Sales,2,3,Life Sciences,61,4,1,3,No,14,2,6032.0,3.0,1,1,3.0,4,4.0,3
37.115262321144684,No,2,Research & Development,3,3,Life Sciences,95,3,1,4,Yes,13,2,5021.0,2.0,2,1,4.0,17,4.0,3
55.0,No,2,Sales,22,1,Technical Degree,49,3,1,3,No,11,3,4035.0,2.0,1,2,3.0,3,3.0,2
23.0,No,2,Sales,9,4,Life Sciences,65,2,1,3,No,13,3,2500.0,2.0,1,1,3.0,15,4.0,10
26.0,No,0,Research & Development,2,3,Medical,64,3,1,3,No,16,3,4969.0,6.0,5,1,3.0,30,2.0,3
44.0,No,2,Research & Development,7,3,Medical,31,2,1,4,Yes,14,2,5933.0,3.0,0,0,3.0,23,5.0,7
38.0,No,2,Research & Development,23,3,Medical,64,2,1,4,No,21,3,4855.0,2.0,0,1,3.0,10,5.0,0
58.0,No,2,Sales,16,1,Life Sciences,96,4,1,3,No,15,2,2372.0,3.0,8,1,3.0,4,2.0,1
29.0,No,2,Human Resources,13,3,Human Resources,36,3,1,2,No,13,3,2642.0,6.0,4,1,3.0,8,1.0,2
38.0,No,2,Sales,28,3,Other,58,3,1,1,No,15,3,4865.5,3.0,3,0,3.0,20,1.0,0
52.0,No,2,Sales,10,3,Life Sciences,99,3,1,3,No,11,3,19999.0,5.0,1,2,3.0,1,1.0,0
42.0,No,1,Sales,2,4,Life Sciences,51,3,1,4,No,15,2,10124.0,3.0,3,2,3.0,17,17.0,7
26.0,No,2,Research & Development,20,2,Medical,79,3,1,4,Yes,14,3,2373.0,2.0,0,1,3.0,21,3.0,7
37.115262321144684,No,0,Sales,10,4,Marketing,43,2,1,3,No,14,2,7779.0,0.0,1,2,4.0,10,10.0,4
46.0,No,2,Research & Development,25,3,Life Sciences,44,4,1,2,No,13,3,10096.0,1.0,1,2,3.0,5,5.0,3
29.0,No,2,Research & Development,15,3,Life Sciences,77,4,1,1,No,19,2,4865.5,3.0,0,1,3.0,8,3.0,6
40.0,No,2,Research & Development,8,1,Life Sciences,94,2,1,1,No,15,2,4865.5,2.0,1,1,3.0,4,4.0,3
32.0,No,2,Sales,10,2,Medical,40,3,1,2,No,13,3,4883.0,3.0,1,2,3.0,19,10.0,2
35.0,No,2,Research & Development,13,3,Other,77,3,1,2,No,20,3,4865.5,2.0,1,1,3.0,2,2.0,2
42.0,No,2,Research & Development,22,3,Life Sciences,75,4,1,4,Yes,14,2,17665.0,3.0,3,0,3.0,12,12.0,2
32.0,Yes,2,Research & Development,10,2,Life Sciences,45,1,1,3,No,20,1,3730.0,3.0,1,2,3.0,2,2.0,2
46.0,No,2,Sales,2,5,Life Sciences,41,1,1,3,No,18,3,17465.0,3.0,0,2,3.0,9,5.0,7
34.0,No,2,Research & Development,7,3,Other,100,3,1,1,No,12,3,2972.0,4.0,0,2,3.0,8,1.0,7
37.115262321144684,No,2,Research & Development,14,4,Medical,61,3,1,2,No,11,3,18880.0,3.0,8,2,3.0,36,22.0,15
37.115262321144684,Yes,0,Sales,8,2,Technical Degree,50,2,1,3,Yes,14,3,18844.0,3.0,3,1,4.0,18,3.0,3
43.0,No,1,Research & Development,5,5,Medical,90,2,1,3,Yes,12,2,5679.0,3.0,2,1,3.0,7,7.0,2
38.0,No,2,Sales,25,3,Life Sciences,99,1,1,1,No,11,2,4771.0,0.0,7,2,3.0,28,5.0,16
27.0,No,2,Sales,2,3,Medical,78,1,1,2,No,19,3,3058.0,3.0,2,1,3.0,10,5.0,0
30.0,No,0,Research & Development,2,3,Medical,37,2,1,2,No,11,3,4736.0,2.0,5,2,3.0,10,2.0,2
28.0,Yes,2,Sales,24,3,Technical Degree,45,3,1,1,No,17,3,4558.0,2.0,1,2,3.0,1,1.0,0
31.0,No,2,Sales,9,3,Life Sciences,83,4,1,2,Yes,24,2,2329.0,2.0,4,0,3.0,31,7.0,10
31.0,No,0,Research & Development,1,4,Technical Degree,62,4,1,1,No,14,2,4345.0,2.0,4,1,3.0,9,5.0,5
37.115262321144684,Yes,2,Research & Development,11,3,Medical,98,4,1,1,Yes,15,3,6549.0,2.0,1,2,3.0,1,1.0,0
37.115262321144684,No,0,Research & Development,1,4,Medical,96,3,1,3,No,14,3,3500.0,2.0,7,0,3.0,7,6.0,2
22.0,No,0,Sales,7,3,Life Sciences,30,4,1,2,No,17,3,2935.0,2.0,0,1,3.0,4,1.0,2
45.0,No,2,Sales,15,2,Medical,66,3,1,1,No,12,4,4865.5,2.0,1,2,3.0,10,5.0,8
30.0,Yes,2,Research & Development,2,4,Medical,84,1,1,4,Yes,13,2,2064.0,3.0,5,1,4.0,5,5.0,2
43.0,No,1,Sales,4,4,Marketing,41,1,1,4,No,17,3,2258.0,3.0,4,0,4.0,13,3.0,8
35.0,Yes,2,Sales,19,2,Marketing,36,3,1,2,Yes,18,3,9582.0,3.0,1,1,4.0,1,1.0,0
29.0,No,2,Research & Development,6,1,Medical,69,1,1,3,No,20,3,5373.0,5.0,0,1,3.0,3,3.0,2
20.0,No,2,Research & Development,10,3,Life Sciences,61,4,1,2,No,14,2,2044.0,3.0,0,0,3.0,8,2.0,5
30.0,No,2,Sales,26,5,Marketing,60,3,1,4,No,21,3,3833.0,2.0,1,1,4.0,36,2.0,6
44.0,Yes,2,Sales,9,3,Medical,89,2,1,4,No,13,2,10482.0,3.0,1,2,3.0,1,1.0,0
26.0,No,2,Research & Development,25,3,Technical Degree,78,4,1,2,No,16,3,4865.5,3.0,3,1,3.0,16,5.0,10
53.0,No,2,Sales,21,3,Life Sciences,72,4,1,4,Yes,13,2,11836.0,3.0,4,1,3.0,29,2.0,0
23.0,No,2,Research & Development,7,3,Other,31,2,1,3,No,24,3,3505.0,3.0,8,2,3.0,26,2.0,2
39.0,No,1,Research & Development,5,1,Technical Degree,42,3,1,4,Yes,16,3,19197.0,3.0,1,0,3.0,9,9.0,8
44.0,No,0,Research & Development,4,3,Technical Degree,90,4,1,2,No,15,2,2290.0,3.0,5,0,3.0,11,0.0,8
37.115262321144684,No,2,Research & Development,2,2,Medical,72,4,1,3,No,12,2,8628.0,3.0,1,0,3.0,6,6.0,3
37.0,No,0,Research & Development,17,2,Medical,79,3,1,1,No,12,3,7642.0,2.0,1,0,3.0,10,10.0,0
39.0,No,2,Research & Development,28,4,Medical,73,4,1,1,No,14,1,13341.0,3.0,1,2,3.0,5,5.0,4
24.0,No,1,Sales,1,4,Life Sciences,86,4,1,2,No,15,3,2400.0,3.0,0,1,3.0,16,2.0,13
37.115262321144684,No,1,Research & Development,7,4,Life Sciences,53,1,1,2,No,11,3,3692.0,3.0,0,2,3.0,13,11.0,6
29.0,No,2,Research & Development,1,2,Life Sciences,90,2,1,3,Yes,13,2,5869.0,2.0,1,1,3.0,1,1.0,0
29.0,No,2,Research & Development,2,3,Life Sciences,96,4,1,3,No,13,3,4865.5,3.0,4,1,3.0,6,2.0,2
45.0,No,2,Research & Development,2,1,Life Sciences,37,3,1,3,Yes,13,2,2654.0,3.0,0,1,4.0,21,2.0,8
34.0,No,2,Human Resources,3,3,Human Resources,44,3,1,2,No,15,1,2661.0,2.0,9,1,3.0,12,2.0,3
40.0,Yes,2,Sales,24,1,Life Sciences,73,3,1,4,Yes,14,3,3617.0,2.0,1,2,3.0,1,1.0,0
42.0,No,2,Research & Development,3,3,Medical,98,4,1,2,No,18,3,18303.0,3.0,3,2,3.0,21,1.0,7
28.0,No,2,Research & Development,5,4,Other,35,2,1,4,No,17,3,4221.0,3.0,3,1,3.0,6,5.0,2
31.0,No,2,Research & Development,5,3,Technical Degree,84,4,1,1,No,14,3,3477.0,3.0,5,0,3.0,8,5.0,2
35.0,No,2,Research & Development,10,3,Life Sciences,83,2,1,2,No,14,3,4865.5,2.0,1,0,3.0,1,1.0,0
28.0,No,2,Research & Development,25,2,Medical,52,3,1,4,No,13,3,2408.0,3.0,7,0,3.0,9,1.0,2
37.0,No,2,Sales,12,4,Marketing,77,2,1,4,Yes,12,3,4284.0,2.0,3,0,4.0,14,5.0,0
56.0,No,2,Research & Development,2,4,Medical,79,3,1,3,No,21,3,2339.0,4.0,4,2,3.0,16,10.0,8
37.0,No,2,Sales,10,4,Technical Degree,63,2,1,3,Yes,13,3,5768.0,2.0,1,1,3.0,10,4.0,9
40.0,No,1,Sales,1,1,Medical,34,4,1,1,No,20,4,5094.0,6.0,7,2,3.0,18,1.0,7
23.0,No,2,Research & Development,10,4,Other,41,4,1,4,Yes,13,4,2904.0,2.0,2,1,3.0,9,4.0,2
35.0,No,2,Research & Development,4,3,Life Sciences,87,2,1,2,Yes,20,3,4865.5,2.0,1,1,3.0,6,6.0,2
31.0,Yes,2,Research & Development,25,4,Life Sciences,96,4,1,2,Yes,19,2,2657.0,5.0,1,0,3.0,10,2.0,2
37.0,No,2,Research & Development,8,3,Medical,86,2,1,3,No,17,3,4189.0,2.0,7,1,3.0,5,5.0,2
26.0,Yes,2,Research & Development,2,3,Life Sciences,47,2,1,4,No,22,2,2340.0,3.0,1,2,3.0,1,1.0,0
31.0,No,1,Research & Development,9,2,Medical,87,1,1,1,No,25,3,9824.0,2.0,1,1,3.0,10,1.0,0
29.0,No,2,Research & Development,2,3,Medical,75,3,1,2,No,13,3,4187.0,3.0,1,1,3.0,8,8.0,0
37.115262321144684,No,2,Human Resources,24,4,Medical,36,2,1,2,No,16,3,4865.5,3.0,1,2,3.0,6,6.0,3
56.0,Yes,2,Human Resources,13,3,Human Resources,56,1,1,1,Yes,15,3,2587.0,3.0,4,0,3.0,4,4.0,2
37.115262321144684,Yes,2,Sales,13,4,Medical,46,2,1,1,No,17,1,3388.0,0.0,2,0,3.0,9,1.0,1
42.0,No,2,Research & Development,7,3,Life Sciences,59,3,1,3,No,19,3,2696.0,5.0,3,1,3.0,32,3.0,1
34.0,No,2,Human Resources,1,2,Life Sciences,43,3,1,4,No,15,3,9888.0,3.0,1,0,4.0,3,3.0,2
24.0,No,2,Research & Development,9,2,Medical,74,1,1,4,No,13,3,1555.0,2.0,1,2,3.0,12,1.0,9
31.0,No,2,Research & Development,11,2,Medical,79,3,1,1,Yes,13,3,6172.0,3.0,2,1,3.0,10,7.0,0
42.0,Yes,2,Research & Development,7,3,Technical Degree,39,2,1,3,Yes,13,3,3968.0,3.0,3,0,3.0,10,0.0,7
29.0,Yes,2,Research & Development,2,3,Life Sciences,69,1,1,1,Yes,12,3,4865.5,3.0,1,0,3.0,1,1.0,0
47.0,No,0,Research & Development,1,1,Life Sciences,71,4,1,1,No,13,3,4978.0,3.0,1,2,3.0,1,1.0,0
37.115262321144684,No,0,Sales,1,4,Medical,68,2,1,2,No,14,3,5249.0,0.0,0,1,3.0,3,3.0,2
37.115262321144684,No,2,Research & Development,3,1,Medical,79,2,1,2,No,14,3,4865.5,0.0,1,2,4.0,1,1.0,0
33.0,No,2,Research & Development,18,3,Medical,87,3,1,3,No,14,2,4865.5,3.0,2,0,3.0,19,5.0,7
23.0,No,2,Research & Development,4,4,Life Sciences,78,3,1,3,No,14,3,1601.0,3.0,7,2,4.0,27,0.0,11
30.0,No,1,Research & Development,19,1,Medical,67,4,1,4,No,11,2,2613.0,2.0,3,1,4.0,7,7.0,2
42.0,No,1,Research & Development,2,1,Medical,86,4,1,4,Yes,20,2,18430.0,3.0,0,2,3.0,5,5.0,2
40.0,No,0,Research & Development,9,2,Medical,48,2,1,2,Yes,11,3,13757.0,5.0,2,0,3.0,13,9.0,2
21.0,Yes,2,Sales,23,1,Life Sciences,45,4,1,1,No,13,1,4865.5,3.0,1,1,3.0,11,2.0,8
52.0,No,0,Research & Development,1,3,Technical Degree,77,3,1,1,Yes,21,3,3482.0,3.0,2,0,3.0,17,9.0,7
28.0,No,2,Research & Development,8,3,Medical,67,3,1,4,No,11,2,3441.0,3.0,1,2,3.0,6,2.0,2
50.0,No,2,Sales,10,3,Technical Degree,85,3,1,4,Yes,13,3,17639.0,3.0,1,2,3.0,6,4.0,3
27.0,No,2,Research & Development,1,1,Life Sciences,96,3,1,1,No,12,3,4865.5,4.0,1,1,4.0,4,4.0,3
26.0,No,2,Sales,1,1,Life Sciences,99,2,1,3,No,25,3,3578.0,2.0,1,1,3.0,20,7.0,16
41.0,No,2,Sales,10,4,Marketing,77,4,1,3,Yes,12,4,3072.0,3.0,1,0,3.0,5,1.0,2
25.0,No,2,Sales,5,3,Medical,84,4,1,1,No,18,3,4865.5,2.0,0,2,3.0,6,3.0,4
37.115262321144684,No,2,Research & Development,6,1,Life Sciences,66,3,1,3,Yes,14,3,3408.0,2.0,0,1,3.0,4,4.0,2
37.115262321144684,No,0,Sales,2,2,Life Sciences,44,2,1,4,No,18,2,3055.0,3.0,1,2,3.0,10,9.0,7
37.0,No,2,Research & Development,1,3,Life Sciences,77,4,1,4,Yes,15,3,9602.0,3.0,1,1,3.0,9,3.0,8
32.0,No,1,Research & Development,2,4,Life Sciences,53,3,1,2,Yes,11,3,6524.0,3.0,9,2,3.0,18,10.0,14
41.0,No,2,Research & Development,5,4,Life Sciences,74,4,1,2,No,11,3,4865.5,2.0,6,1,3.0,12,2.0,6
40.0,No,2,Sales,1,2,Marketing,92,2,1,1,No,25,3,9094.0,3.0,1,0,3.0,24,5.0,13
50.0,No,1,Sales,14,2,Life Sciences,84,4,1,1,No,15,3,18200.0,2.0,1,1,3.0,5,5.0,4
46.0,No,2,Research & Development,6,1,Medical,42,4,1,1,No,15,3,4865.5,3.0,4,1,3.0,9,6.0,7
37.115262321144684,No,2,Sales,10,3,Marketing,72,3,1,3,No,18,3,4898.0,3.0,1,1,3.0,10,4.0,3
42.0,No,2,Research & Development,4,2,Life Sciences,30,4,1,4,No,13,1,19232.0,3.0,2,1,3.0,31,22.0,2
28.0,No,2,Sales,20,2,Marketing,45,4,1,4,No,14,3,8463.0,4.0,2,0,3.0,10,5.0,2
42.0,Yes,2,Research & Development,4,3,Technical Degree,84,1,1,1,No,19,3,15992.0,3.0,1,2,3.0,1,1.0,0
29.0,No,2,Research & Development,18,4,Life Sciences,80,3,1,3,Yes,14,4,4262.0,3.0,1,1,3.0,10,3.0,2
42.0,No,2,Research & Development,9,3,Medical,53,2,1,4,Yes,12,2,4865.5,2.0,1,1,4.0,4,1.0,2
59.0,No,2,Research & Development,1,2,Medical,94,1,1,2,No,15,3,10512.0,6.0,1,1,3.0,5,5.0,2
38.0,No,2,Research & Development,18,1,Medical,86,1,1,3,No,11,2,9924.0,3.0,5,1,3.0,28,9.0,2
31.0,No,2,Research & Development,20,3,Other,85,3,1,1,No,15,2,4865.5,3.0,0,1,4.0,7,7.0,2
29.0,No,1,Sales,26,4,Marketing,66,1,1,3,No,14,2,4554.0,3.0,2,1,3.0,29,10.0,6
37.115262321144684,No,2,Sales,3,3,Life Sciences,48,3,1,4,No,17,3,8237.0,3.0,5,2,3.0,13,7.0,1
31.0,No,1,Research & Development,18,1,Medical,73,2,1,4,No,13,3,2610.0,5.0,1,2,3.0,8,2.0,1
43.0,No,1,Human Resources,2,3,Human Resources,99,2,1,3,No,13,3,4865.5,3.0,1,1,4.0,5,5.0,4
49.0,No,2,Research & Development,3,5,Technical Degree,32,4,1,3,Yes,20,3,6651.0,0.0,3,2,3.0,19,3.0,2
33.0,No,1,Sales,16,3,Life Sciences,90,2,1,2,No,12,4,7725.0,2.0,2,2,4.0,8,8.0,2
23.0,No,2,Sales,20,3,Life Sciences,90,4,1,3,No,14,3,2819.0,3.0,1,2,3.0,7,3.0,7
37.115262321144684,No,1,Sales,5,3,Medical,43,1,1,2,Yes,13,2,2996.0,2.0,1,0,3.0,10,4.0,0
24.0,No,0,Research & Development,1,4,Life Sciences,53,4,1,3,No,17,1,3162.0,2.0,7,0,3.0,33,5.0,4
29.0,No,2,Sales,5,3,Technical Degree,51,1,1,3,No,19,3,2119.0,4.0,1,1,3.0,6,6.0,2
50.0,No,2,Research & Development,1,1,Technical Degree,41,4,1,3,No,13,3,3690.0,3.0,1,1,3.0,10,3.0,7
29.0,No,2,Sales,13,4,Life Sciences,73,2,1,4,No,11,2,2062.0,2.0,2,0,3.0,8,3.0,2
42.0,Yes,2,Research & Development,24,3,Life Sciences,43,4,1,3,Yes,22,1,5538.0,2.0,3,0,3.0,19,0.0,0
37.115262321144684,No,2,Research & Development,4,3,Medical,62,1,1,3,No,12,2,4865.5,4.0,8,0,4.0,4,3.0,2
32.0,No,1,Sales,26,2,Life Sciences,92,3,1,4,Yes,12,4,3433.0,3.0,1,1,3.0,25,5.0,12
46.0,No,2,Research & Development,11,2,Medical,60,1,1,1,Yes,13,3,19328.0,3.0,1,1,3.0,5,2.0,3
37.115262321144684,No,2,Sales,15,4,Marketing,77,2,1,1,No,12,3,6392.0,6.0,0,2,3.0,21,2.0,8
19.0,No,2,Research & Development,8,1,Other,39,3,1,1,No,13,3,2552.0,4.0,3,1,3.0,9,1.0,7
37.115262321144684,No,2,Sales,11,2,Marketing,54,4,1,4,No,11,3,4865.5,3.0,1,0,4.0,5,5.0,2
33.0,Yes,1,Research & Development,14,4,Life Sciences,72,2,1,2,Yes,18,3,4682.0,6.0,9,1,3.0,7,7.0,4
37.115262321144684,No,1,Sales,3,3,Medical,78,2,1,2,No,19,3,4968.0,3.0,1,1,3.0,1,1.0,0
30.0,No,2,Research & Development,2,1,Life Sciences,72,1,1,4,No,13,3,2720.0,3.0,1,1,3.0,10,5.0,5
37.115262321144684,No,2,Research & Development,4,4,Life Sciences,37,1,1,4,No,16,2,5010.0,0.0,1,2,3.0,10,10.0,4
44.0,Yes,2,Sales,3,2,Life Sciences,65,1,1,3,No,14,3,2818.0,2.0,9,2,4.0,4,3.0,2
28.0,No,2,Research & Development,10,5,Medical,76,2,1,1,No,13,3,2070.0,3.0,2,1,3.0,10,5.0,7
35.0,No,1,Sales,2,2,Marketing,32,4,1,2,No,16,3,4930.0,2.0,7,2,3.0,10,5.0,0
37.115262321144684,Yes,2,Sales,10,3,Medical,55,4,1,1,No,17,3,7880.0,3.0,9,1,3.0,15,8.0,12
35.0,No,1,Research & Development,4,1,Life Sciences,54,3,1,3,Yes,15,3,4865.5,2.0,7,1,3.0,8,2.0,4
41.0,No,2,Research & Development,10,1,Medical,99,3,1,1,Yes,14,3,4721.0,3.0,1,1,3.0,21,18.0,9
40.0,No,2,Sales,2,2,Medical,61,2,1,3,No,13,3,19833.0,3.0,1,1,3.0,10,10.0,9
26.0,No,1,Research & Development,11,3,Medical,43,1,1,2,No,13,3,2544.0,3.0,1,1,3.0,2,2.0,1
35.0,No,2,Research & Development,1,5,Medical,95,1,1,3,No,19,3,3506.0,3.0,4,0,3.0,10,3.0,1
30.0,No,2,Research & Development,7,3,Life Sciences,49,4,1,4,No,11,2,7140.0,2.0,4,2,3.0,37,7.0,4
31.0,No,2,Research & Development,21,2,Medical,36,3,1,3,No,16,3,4865.5,4.0,2,0,3.0,11,5.0,3
40.0,No,2,Sales,4,2,Marketing,33,4,1,2,No,14,3,4865.5,3.0,2,1,3.0,26,8.0,4
37.115262321144684,No,1,Research & Development,7,4,Other,65,2,1,4,No,18,3,4865.5,3.0,2,2,3.0,8,5.0,2
58.0,No,0,Sales,7,3,Medical,54,4,1,1,No,14,3,16291.0,0.0,0,1,4.0,5,5.0,3
50.0,No,2,Research & Development,1,3,Life Sciences,83,4,1,2,No,13,4,19237.0,2.0,1,2,3.0,1,1.0,0
35.0,No,2,Sales,15,3,Life Sciences,47,4,1,4,No,18,3,4865.5,3.0,3,1,3.0,7,3.0,2
37.115262321144684,No,2,Research & Development,7,2,Medical,75,4,1,3,No,13,3,19406.0,4.0,6,0,3.0,13,4.0,7
43.0,No,2,Sales,3,2,Life Sciences,32,4,1,4,No,12,3,2089.0,3.0,5,2,3.0,6,5.0,2
40.0,No,2,Research & Development,2,3,Life Sciences,69,3,1,4,Yes,13,3,6380.0,3.0,3,2,3.0,30,6.0,3
31.0,Yes,1,Research & Development,17,2,Life Sciences,97,4,1,2,No,13,1,5617.0,4.0,1,1,3.0,1,1.0,0
37.115262321144684,No,2,Research & Development,4,4,Medical,82,1,1,2,No,11,3,7898.0,2.0,8,1,3.0,8,8.0,4
42.0,No,1,Research & Development,5,4,Life Sciences,42,2,1,1,No,12,3,4865.5,4.0,4,1,3.0,9,5.0,2
42.0,Yes,0,Research & Development,2,4,Life Sciences,95,4,1,2,No,12,3,2936.0,1.0,1,2,4.0,1,1.0,0
52.0,No,2,Research & Development,29,3,Medical,83,3,1,4,No,13,2,10445.0,4.0,5,2,3.0,9,8.0,5
38.0,No,2,Human Resources,1,3,Life Sciences,46,3,1,3,No,21,4,11510.0,3.0,0,0,3.0,6,6.0,3
45.0,No,0,Research & Development,2,3,Medical,39,4,1,2,No,12,2,3633.0,3.0,4,2,3.0,35,9.0,8
34.0,No,1,Sales,1,5,Marketing,79,1,1,3,No,12,2,6074.0,3.0,7,1,4.0,11,9.0,0
55.0,No,2,Research & Development,2,2,Technical Degree,76,4,1,2,No,11,2,4865.5,3.0,5,2,3.0,7,7.0,0
37.115262321144684,No,2,Research & Development,5,5,Medical,50,3,1,1,Yes,14,3,3210.0,4.0,1,2,3.0,10,10.0,7
32.0,No,2,Research & Development,1,4,Life Sciences,78,2,1,1,No,15,3,2439.0,4.0,2,1,3.0,10,4.0,0
20.0,No,2,Sales,6,3,Marketing,35,4,1,3,No,12,3,4865.5,3.0,1,2,3.0,10,2.0,8
28.0,Yes,0,Research & Development,5,2,Life Sciences,47,1,1,3,Yes,14,3,8722.0,2.0,3,2,3.0,8,8.0,1
37.115262321144684,Yes,0,Sales,22,2,Marketing,68,3,1,3,Yes,12,3,2042.0,3.0,2,1,3.0,8,3.0,4
32.0,No,2,Research & Development,3,3,Life Sciences,66,4,1,2,No,12,3,3038.0,2.0,1,0,3.0,11,5.0,8
49.0,Yes,2,Research & Development,1,5,Life Sciences,100,3,1,2,No,11,3,18711.0,2.0,1,2,3.0,10,1.0,8
32.0,No,2,Sales,10,4,Marketing,79,4,1,4,No,13,4,4865.5,3.0,8,2,4.0,4,4.0,0
37.115262321144684,No,0,Research & Development,16,3,Medical,49,3,1,3,No,14,2,4865.5,3.0,1,2,4.0,5,3.0,3
37.115262321144684,No,2,Research & Development,7,2,Medical,43,2,1,3,Yes,12,2,6825.0,2.0,5,0,3.0,29,9.0,3
33.0,Yes,2,Sales,3,2,Medical,41,4,1,3,Yes,18,2,3600.0,2.0,4,1,3.0,12,5.0,0
60.0,Yes,2,Research & Development,10,3,Medical,61,1,1,3,No,11,3,5220.0,3.0,6,0,3.0,17,11.0,0
28.0,No,1,Research & Development,4,2,Medical,87,4,1,3,No,19,2,2596.0,2.0,7,1,3.0,7,1.0,0
31.0,No,2,Sales,3,3,Life Sciences,57,3,1,2,No,11,3,2218.0,3.0,2,0,3.0,14,4.0,4
29.0,No,2,Research & Development,1,4,Life Sciences,33,2,1,4,No,13,2,6623.0,2.0,0,2,3.0,10,5.0,7
28.0,No,1,Research & Development,1,1,Life Sciences,74,3,1,3,No,23,2,4898.0,5.0,3,1,3.0,25,4.0,15
37.0,No,2,Research & Development,26,1,Technical Degree,92,1,1,3,No,20,3,2073.0,3.0,1,0,4.0,5,3.0,4
39.0,No,2,Sales,3,3,Life Sciences,87,3,1,4,No,12,3,4865.5,2.0,2,2,4.0,12,5.0,3
40.0,No,2,Sales,2,4,Life Sciences,88,4,1,2,No,19,3,10322.0,6.0,1,2,4.0,22,5.0,10
30.0,No,2,Research & Development,15,1,Life Sciences,69,2,1,4,Yes,18,2,4865.5,2.0,0,1,3.0,6,2.0,4
28.0,No,2,Research & Development,5,3,Life Sciences,85,2,1,2,No,12,1,4779.0,2.0,3,2,4.0,11,8.0,2
43.0,No,2,Human Resources,2,3,Life Sciences,97,2,1,4,No,13,3,17603.0,3.0,0,2,4.0,10,10.0,7
24.0,No,2,Human Resources,8,4,Technical Degree,100,3,1,3,No,17,1,2127.0,2.0,1,2,4.0,6,1.0,4
51.0,No,2,Sales,26,3,Marketing,77,3,1,2,No,14,4,4865.5,3.0,5,1,3.0,23,10.0,4
34.0,No,2,Sales,1,4,Life Sciences,59,1,1,4,No,22,4,4865.5,3.0,4,2,3.0,12,4.0,3
28.0,No,2,Research & Development,3,2,Medical,48,3,1,1,Yes,13,4,3464.0,4.0,1,0,3.0,4,3.0,2
35.0,Yes,2,Research & Development,4,4,Life Sciences,34,1,1,3,Yes,12,4,10274.0,2.0,9,1,3.0,18,7.0,0
44.0,Yes,2,Research & Development,6,3,Medical,70,4,1,1,Yes,21,1,5743.0,3.0,7,1,3.0,8,8.0,2
37.115262321144684,No,2,Sales,20,3,Life Sciences,67,3,1,4,No,12,3,4865.5,2.0,0,1,3.0,3,1.0,2
32.0,No,2,Research & Development,18,4,Life Sciences,92,4,1,4,Yes,15,3,10400.0,2.0,1,0,3.0,7,7.0,7
37.115262321144684,No,1,Sales,6,4,Medical,66,1,1,4,No,22,4,4294.0,3.0,4,0,3.0,13,7.0,7
30.0,No,2,Research & Development,16,3,Medical,84,1,1,2,No,13,3,6347.0,2.0,0,1,3.0,6,6.0,4
37.115262321144684,No,2,Research & Development,10,4,Life Sciences,82,3,1,3,No,11,4,2272.0,2.0,1,0,3.0,9,5.0,7
27.0,No,0,Research & Development,5,4,Life Sciences,56,4,1,4,No,24,3,2566.0,3.0,8,2,3.0,8,1.0,0
32.0,No,2,Research & Development,6,3,Life Sciences,86,4,1,4,No,17,3,6220.0,3.0,2,2,3.0,19,10.0,2
